RESERVATION_NO,Permit_No,DATE_,TIME_FROM,TIME_TO,SEX_,AGE_,assembly_POINT,GATE_INTR,Permit_KIND
478527483,942822987,9/6/2021,6:00 PM,9:00 PM,MALE,55,موقف كدي,باب الملك فهد,أداء عمرة
478527484,942822988,9/6/2021,6:00 PM,9:00 PM,FEMALE,22,موقف كدي,باب الملك فهد,أداء عمرة
478527485,942822989,9/6/2021,6:00 PM,9:00 PM,MALE,19,موقف كدي,باب الملك فهد,أداء عمرة
478527486,942822990,9/6/2021,6:00 PM,9:00 PM,FEMALE,37,موقف كدي,باب الملك فهد,أداء عمرة
478527487,942822991,9/6/2021,6:00 PM,9:00 PM,MALE,77,موقف كدي,باب الملك فهد,أداء عمرة
478527488,942822992,9/6/2021,6:00 PM,9:00 PM,FEMALE,45,موقف كدي,باب الملك فهد,أداء عمرة
478527489,942822993,9/6/2021,6:00 PM,9:00 PM,MALE,75,موقف كدي,باب الملك فهد,أداء عمرة
478527490,942822994,9/6/2021,6:00 PM,9:00 PM,FEMALE,65,موقف الجمرات,باب الملك فهد,الصلاة في المسجد الحرام
478527491,942822995,9/6/2021,6:00 PM,9:00 PM,MALE,27,موقف الجمرات,باب الملك فهد,الصلاة في المسجد الحرام
478527492,942822996,9/6/2021,6:00 PM,9:00 PM,FEMALE,28,موقف الجمرات,باب الملك فهد,الصلاة في المسجد الحرام
478527493,942822997,9/6/2021,6:00 PM,9:00 PM,MALE,57,موقف الجمرات,باب الملك فهد,الصلاة في المسجد الحرام
478527494,942822998,9/6/2021,6:00 PM,9:00 PM,FEMALE,58,الشبيكه,باب الملك فهد,الصلاة في المسجد الحرام
478527495,942822999,9/6/2021,6:00 PM,9:00 PM,MALE,25,الشبيكه,باب الملك فهد,الصلاة في المسجد الحرام
478527496,942823000,9/6/2021,6:00 PM,9:00 PM,FEMALE,26,الشبيكه,باب الملك فهد,الصلاة في المسجد الحرام
478527497,942823001,9/6/2021,6:00 PM,9:00 PM,MALE,62,الشبيكه,باب الملك فهد,الصلاة في المسجد الحرام
478527498,942823002,9/6/2021,6:00 PM,9:00 PM,FEMALE,52,الشبيكه,باب الملك فهد,أداء عمرة
478527499,942823003,9/6/2021,6:00 PM,9:00 PM,MALE,82,الشبيكه,باب الملك فهد,أداء عمرة
478527500,942823004,9/6/2021,6:00 PM,9:00 PM,FEMALE,92,الشبيكه,باب الملك فهد,أداء عمرة
478527501,942823005,9/6/2021,6:00 PM,9:00 PM,MALE,72,الشبيكه,باب الملك فهد,أداء عمرة
478527502,942823006,9/6/2021,6:00 PM,9:00 PM,FEMALE,42,الشبيكه,باب الملك فهد,أداء عمرة
478527503,942823007,9/6/2021,6:00 PM,9:00 PM,MALE,56,الشبيكه,باب الملك فهد,أداء عمرة
478527504,942823008,9/6/2021,6:00 PM,9:00 PM,FEMALE,54,الشبيكه,باب الملك فهد,أداء عمرة
478527505,942823009,9/6/2021,6:00 PM,9:00 PM,MALE,25,الشبيكه,باب الملك فهد,أداء عمرة
478527506,942823010,9/6/2021,6:00 PM,9:00 PM,FEMALE,35,موقف كدي,باب الملك فهد,أداء عمرة
478527507,942823011,9/6/2021,6:00 PM,9:00 PM,MALE,78,موقف كدي,باب الملك فهد,أداء عمرة
478527508,942823012,9/6/2021,6:00 PM,9:00 PM,FEMALE,95,موقف كدي,باب الملك فهد,أداء عمرة
478527509,942823013,9/6/2021,6:00 PM,9:00 PM,MALE,24,موقف كدي,باب الملك فهد,أداء عمرة
478527510,942823014,9/6/2021,6:00 PM,9:00 PM,FEMALE,85,موقف كدي,باب الملك فهد,أداء عمرة
478527511,942823015,9/6/2021,6:00 PM,9:00 PM,MALE,97,موقف الجمرات,باب الملك فهد,أداء عمرة
478527512,942823016,9/6/2021,6:00 PM,9:00 PM,FEMALE,54,موقف الجمرات,باب الملك فهد,أداء عمرة
478527513,942823017,9/6/2021,6:00 PM,9:00 PM,MALE,77,موقف الجمرات,باب الملك فهد,أداء عمرة
478527514,942823018,9/6/2021,6:00 PM,9:00 PM,FEMALE,23,موقف الجمرات,باب الملك فهد,أداء عمرة
478527515,942823019,9/6/2021,6:00 PM,9:00 PM,MALE,24,الشبيكه,باب الملك فهد,أداء عمرة
478527516,942823020,9/6/2021,6:00 PM,9:00 PM,FEMALE,25,الشبيكه,باب الملك فهد,أداء عمرة
478527517,942823021,9/6/2021,6:00 PM,9:00 PM,MALE,26,الشبيكه,باب الملك فهد,أداء عمرة
478527518,942823022,9/6/2021,6:00 PM,9:00 PM,FEMALE,62,الشبيكه,باب الملك فهد,أداء عمرة
478527519,942823023,9/6/2021,6:00 PM,9:00 PM,MALE,52,الشبيكه,باب الملك فهد,أداء عمرة
478527520,942823024,9/6/2021,6:00 PM,9:00 PM,FEMALE,82,الشبيكه,باب الملك فهد,أداء عمرة
478527521,942823025,9/6/2021,6:00 PM,9:00 PM,MALE,92,الشبيكه,باب الملك فهد,أداء عمرة
478527522,942823026,9/6/2021,6:00 PM,9:00 PM,FEMALE,72,الشبيكه,باب الملك عبدالعزيز,أداء عمرة
478527523,942823027,9/6/2021,6:00 PM,9:00 PM,MALE,42,الشبيكه,باب الملك عبدالعزيز,أداء عمرة
478527524,942823028,9/6/2021,6:00 PM,9:00 PM,FEMALE,56,الشبيكه,باب الملك عبدالعزيز,أداء عمرة
478527525,942823029,9/6/2021,6:00 PM,9:00 PM,MALE,22,الشبيكه,باب الملك عبدالعزيز,أداء عمرة
478527526,942823030,9/6/2021,6:00 PM,9:00 PM,FEMALE,40,الشبيكه,باب الملك عبدالعزيز,أداء عمرة
478527527,942823031,9/6/2021,6:00 PM,9:00 PM,MALE,46,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527528,942823032,9/6/2021,6:00 PM,9:00 PM,FEMALE,44,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527529,942823033,9/6/2021,6:00 PM,9:00 PM,MALE,58,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527530,942823034,9/6/2021,6:00 PM,9:00 PM,FEMALE,65,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527531,942823035,9/6/2021,6:00 PM,9:00 PM,MALE,57,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527532,942823036,9/6/2021,6:00 PM,9:00 PM,FEMALE,58,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527533,942823037,9/6/2021,6:00 PM,9:00 PM,MALE,60,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527534,942823038,9/6/2021,6:00 PM,9:00 PM,FEMALE,66,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527535,942823039,9/6/2021,6:00 PM,9:00 PM,MALE,61,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527536,942823040,9/6/2021,6:00 PM,9:00 PM,FEMALE,62,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527537,942823041,9/6/2021,6:00 PM,9:00 PM,MALE,63,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527538,942823042,9/6/2021,6:00 PM,9:00 PM,FEMALE,78,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527539,942823043,9/6/2021,6:00 PM,9:00 PM,MALE,42,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527540,942823044,9/6/2021,6:00 PM,9:00 PM,FEMALE,56,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527541,942823045,9/6/2021,6:00 PM,9:00 PM,MALE,22,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527542,942823046,9/6/2021,6:00 PM,9:00 PM,FEMALE,40,موقف كدي,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478527543,942823047,9/6/2021,6:00 PM,9:00 PM,MALE,46,موقف كدي,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478527544,942823048,9/6/2021,6:00 PM,9:00 PM,FEMALE,44,موقف كدي,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478527545,942823049,9/6/2021,6:00 PM,9:00 PM,MALE,58,موقف كدي,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478527546,942823050,9/6/2021,6:00 PM,9:00 PM,FEMALE,65,موقف كدي,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478527547,942823051,9/6/2021,6:00 PM,9:00 PM,MALE,57,موقف كدي,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478527548,942823052,9/6/2021,6:00 PM,9:00 PM,FEMALE,58,موقف كدي,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478527549,942823053,9/6/2021,6:00 PM,9:00 PM,MALE,42,موقف كدي,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478527550,942823054,9/6/2021,6:00 PM,9:00 PM,FEMALE,56,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527551,942823055,9/6/2021,6:00 PM,9:00 PM,MALE,22,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527552,942823056,9/6/2021,6:00 PM,9:00 PM,FEMALE,40,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527553,942823057,9/6/2021,6:00 PM,9:00 PM,MALE,46,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527554,942823058,9/6/2021,6:00 PM,9:00 PM,FEMALE,44,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527555,942823059,9/6/2021,6:00 PM,9:00 PM,MALE,58,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527556,942823060,9/6/2021,6:00 PM,9:00 PM,FEMALE,65,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527557,942823061,9/6/2021,6:00 PM,9:00 PM,MALE,57,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527558,942823062,9/6/2021,6:00 PM,9:00 PM,FEMALE,58,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527559,942823063,9/6/2021,6:00 PM,9:00 PM,MALE,55,موقف الأمير متعب,باب الملك عبدالعزيز,أداء عمرة
478527560,942823064,9/6/2021,6:00 PM,9:00 PM,FEMALE,22,موقف الأمير متعب,باب الملك عبدالعزيز,أداء عمرة
478527561,942823065,9/6/2021,6:00 PM,9:00 PM,MALE,40,موقف الأمير متعب,باب الملك عبدالعزيز,أداء عمرة
478527562,942823066,9/6/2021,6:00 PM,9:00 PM,FEMALE,46,موقف الأمير متعب,باب الملك عبدالعزيز,أداء عمرة
478527563,942823067,9/6/2021,6:00 PM,9:00 PM,MALE,44,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527564,942823068,9/6/2021,6:00 PM,9:00 PM,FEMALE,58,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527565,942823069,9/6/2021,6:00 PM,9:00 PM,MALE,65,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527566,942823070,9/6/2021,6:00 PM,9:00 PM,FEMALE,57,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527567,942823071,9/6/2021,6:00 PM,9:00 PM,MALE,58,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527568,942823072,9/6/2021,6:00 PM,9:00 PM,FEMALE,60,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527569,942823073,9/6/2021,6:00 PM,9:00 PM,MALE,55,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527570,942823074,9/6/2021,6:00 PM,9:00 PM,FEMALE,22,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527571,942823075,9/6/2021,6:00 PM,9:00 PM,MALE,19,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527572,942823076,9/6/2021,6:00 PM,9:00 PM,MALE,37,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527573,942823077,9/6/2021,6:00 PM,9:00 PM,MALE,77,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527574,942823078,9/6/2021,6:00 PM,9:00 PM,MALE,45,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527575,942823079,9/6/2021,6:00 PM,9:00 PM,MALE,75,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527576,942823080,9/6/2021,6:00 PM,9:00 PM,MALE,65,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527577,942823081,9/6/2021,6:00 PM,9:00 PM,MALE,27,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527578,942823082,9/6/2021,6:00 PM,9:00 PM,FEMALE,28,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527579,942823083,9/6/2021,6:00 PM,9:00 PM,FEMALE,57,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527580,942823084,9/6/2021,6:00 PM,9:00 PM,MALE,58,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527581,942823085,9/6/2021,6:00 PM,9:00 PM,MALE,60,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527582,942823086,9/6/2021,6:00 PM,9:00 PM,MALE,55,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527583,942823087,9/6/2021,6:00 PM,9:00 PM,MALE,22,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527584,942823088,9/6/2021,6:00 PM,9:00 PM,MALE,19,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527585,942823089,9/6/2021,6:00 PM,9:00 PM,MALE,37,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527586,942823090,9/6/2021,6:00 PM,9:00 PM,FEMALE,77,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527587,942823091,9/6/2021,6:00 PM,9:00 PM,FEMALE,23,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527588,942823092,9/6/2021,6:00 PM,9:00 PM,MALE,24,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527589,942823093,9/6/2021,6:00 PM,9:00 PM,MALE,25,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527590,942823094,9/6/2021,6:00 PM,9:00 PM,MALE,26,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527591,942823095,9/6/2021,6:00 PM,9:00 PM,MALE,62,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527592,942823096,9/6/2021,6:00 PM,9:00 PM,MALE,52,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527593,942823097,9/6/2021,6:00 PM,9:00 PM,MALE,82,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527594,942823098,9/6/2021,6:00 PM,9:00 PM,MALE,92,موقف الأمير متعب,باب الملك فهد,الصلاة في المسجد الحرام
478527595,942823099,9/6/2021,6:00 PM,9:00 PM,MALE,72,موقف الأمير متعب,باب الملك فهد,الصلاة في المسجد الحرام
478527596,942823100,9/6/2021,6:00 PM,9:00 PM,FEMALE,42,موقف الأمير متعب,باب الملك فهد,الصلاة في المسجد الحرام
478527597,942823101,9/6/2021,6:00 PM,9:00 PM,FEMALE,56,موقف الأمير متعب,باب الملك فهد,الصلاة في المسجد الحرام
478527598,942823102,9/6/2021,6:00 PM,9:00 PM,MALE,54,موقف الأمير متعب,باب الملك فهد,الصلاة في المسجد الحرام
478527599,942823103,9/6/2021,6:00 PM,9:00 PM,MALE,25,موقف الأمير متعب,باب الملك فهد,الصلاة في المسجد الحرام
478527600,942823104,9/6/2021,6:00 PM,9:00 PM,MALE,35,موقف الأمير متعب,باب الملك فهد,الصلاة في المسجد الحرام
478527601,942823105,9/6/2021,6:00 PM,9:00 PM,MALE,78,موقف الأمير متعب,باب الملك فهد,الصلاة في المسجد الحرام
478527602,942823106,9/6/2021,6:00 PM,9:00 PM,MALE,95,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527603,942823107,9/6/2021,6:00 PM,9:00 PM,MALE,24,موقف كدي,باب الملك فهد,أداء عمرة
478527604,942823108,9/6/2021,6:00 PM,9:00 PM,MALE,85,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527605,942823109,9/6/2021,6:00 PM,9:00 PM,MALE,97,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527606,942823110,9/6/2021,6:00 PM,9:00 PM,MALE,54,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527607,942823111,9/6/2021,6:00 PM,9:00 PM,MALE,65,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527608,942823112,9/6/2021,6:00 PM,9:00 PM,FEMALE,25,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527609,942823113,9/6/2021,6:00 PM,9:00 PM,FEMALE,34,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527610,942823114,9/6/2021,6:00 PM,9:00 PM,MALE,65,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527611,942823115,9/6/2021,6:00 PM,9:00 PM,MALE,98,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527612,942823116,9/6/2021,6:00 PM,9:00 PM,MALE,65,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527613,942823117,9/6/2021,6:00 PM,9:00 PM,MALE,27,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527614,942823118,9/6/2021,6:00 PM,9:00 PM,MALE,28,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527615,942823119,9/6/2021,6:00 PM,9:00 PM,MALE,57,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527616,942823120,9/6/2021,6:00 PM,9:00 PM,MALE,58,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527617,942823121,9/6/2021,6:00 PM,9:00 PM,FEMALE,60,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527618,942823122,9/6/2021,6:00 PM,9:00 PM,MALE,55,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
